NOMBRE LINEA;NOMBRE GRUPO;CODIGOPRODUCTO;;MARCA;EXISTENCIA SANTA;INTERCAMBIO
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;37132ST;AMORTIGUADOR, TRAS.F-150 4X2 97-08;MONROE;0;32303
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;32304;AMORTIGUADOR, DELT.EXPEDITION 4X4 97-02 F-150 4X4 97-08;MONROE;0;32304
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34657;AMORTIGUADOR, DELT.EXPEDITION 4X4 97-02 F-150 4X4 97-08;MONROE;1;32304
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;835053;AMORTIGUADOR, DELT.EXPEDITION 4X4 97-02 F-150 4X4 97-08;BOGE;0;32304
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;37133ST;AMORTIGUADOR, DELT.EXPEDITION 4X4 97-02 F-150 4X4 97-08;MONROE;0;32304
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;V1L3K-18045-BA;AMORTIGUADOR, DELT.EXPEDITION 4X4 97-02 F-150 4X4 97-08;MOTORCRAFT;0;32304
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;32305;AMORTIGUADOR, TRAS.F-150 4X4 97-08;MONROE;0;32305
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34658;AMORTIGUADOR, TRAS.F-150 4X4 97-08;MONROE;1;32305
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;835054;AMORTIGUADOR, TRAS.F-150 4X4 97-08;BOGE;0;32305
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;37134ST;AMORTIGUADOR, TRAS.F-150 4X4 97-08;MONROE;0;32305
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32316;AMORTIGUADOR, TRAS.GRAND VITARA 99-08 SIDEKICK 89-98 VITARA 97-01;MONROE;0;32316
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;343247;AMORTIGUADOR, TRAS.GRAND VITARA 99-08 SIDEKICK 89-98 VITARA 97-01;DANAPAC;1;32316
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;344440;AMORTIGUADOR, TRAS.GRAND VITARA 99-08 SIDEKICK 89-98 VITARA 97-01;DANAPAC;0;32316
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;37070ST;AMORTIGUADOR, TRAS.GRAND VITARA 99-08 SIDEKICK 89-98 VITARA 97-01;MONROE;0;32316
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;37269ST;AMORTIGUADOR, TRAS.GRAND VITARA 99-08 SIDEKICK 89-98 VITARA 97-01;MONROE;0;32316
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;G-21147E;AMORTIGUADOR, TRAS.GRAND VITARA 99-08 SIDEKICK 89-98 VITARA 97-01;GABRIEL;0;32316
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32327;AMORTIGUADOR, TRAS.SILVERADO 1500 4X2 99-06;MONROE;1;32327
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34676;AMORTIGUADOR, TRAS.SILVERADO 1500 4X2 99-06;MONROE;1;32327
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;53153;AMORTIGUADOR, TRAS.SILVERADO 1500 4X2 99-06;GABRIEL;0;32327
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;835207;AMORTIGUADOR, TRAS.SILVERADO 1500 4X2 99-06;BOGE;5;32327
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;G-23153E;AMORTIGUADOR, TRAS.SILVERADO 1500 4X2 99-06;VARIOS;0;32327
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32328;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;MONROE;1;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34501;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;MONROE;1;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34677;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;MONROE;0;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;53156;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;GABRIEL;0;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34677N;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;MONROE;1;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;37178ST;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;MONROE;1;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;G-23156E;AMORTIGUADOR, DELT.GRAND BLAZER Z71 99-04 SILVERADO 1500 4X4 99-06;GABRIEL;0;32328
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32329;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;MONROE;1;32341
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32341;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;MONROE;1;32341
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34678;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;MONROE;1;32341
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34694;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;MONROE;1;32341
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;911506;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;MONROE;2;32341
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;89038597;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;ACDELCO;1;32341
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;G-23155E;AMORTIGUADOR, TRAS.AVALANCHE 05-09 SILVERADO 1500 4X4 99-06 SILVERADO 1500 07-14 SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10 TAHOE 07-15;GABRIEL;0;32341
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;32346;AMORTIGUADOR, DELT.EXPLORER 4X2 95-01 EXPLORER 4X2 01-03 (2 PUERTAS) SPORT TRAC 4X2 01-05;MONROE;0;32346
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32350;AMORTIGUADOR, DELT.SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10;MONROE;2;32350
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34504;AMORTIGUADOR, DELT.SILVERADO 3500 01-06 SILVERADO 3500 HD 07-10;MONROE;6;32350
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;32390;AMORTIGUADOR, DELT.EXPRESS 3500 06-09 RAM 1500 4X2 02-08;MONROE;0;32390
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;911257;AMORTIGUADOR, DELT.EXPRESS 3500 06-09 RAM 1500 4X2 02-08;MONROE;1;32390
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;GR75257;AMORTIGUADOR, DELT.EXPRESS 3500 06-09 RAM 1500 4X2 02-08;TAIWAN;1;32390
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;33033;AMORTIGUADOR, DELT.C-10 63-86 C-30 63-86;MONROE;0;33033
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34817;AMORTIGUADOR, DELT.C-10 63-86 C-30 63-86;MONROE;0;33033
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;45236;AMORTIGUADOR, DELT.C-10 63-86 C-30 63-86;GABRIEL;1;33033
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;33084;AMORTIGUADOR, TRAS.C-10 73-86 RANGER 98-11 (CON ESPIRAL);MONROE;1;33084
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34824;AMORTIGUADOR, TRAS.C-10 73-86 RANGER 98-11 (CON ESPIRAL);MONROE;1;33084
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;45663;AMORTIGUADOR, TRAS.C-10 73-86;GABRIEL;0;33084
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;33095;AMORTIGUADOR, TRAS.LEBARON 92-94 SPIRIT 93-95;MONROE;0;33095
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;33122;AMORTIGUADOR, TRAS.CAMARO 82-02;MONROE;0;33122
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;33127;AMORTIGUADOR, DELT.CROWN VICTORIA 92-02 GRAND MARQUIS 92-02;MONROE;1;33127
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;33128;AMORTIGUADOR, TRAS.CROWN VICTORIA 92-02 GRAND MARQUIS 83-02;MONROE;1;33128
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;33135;AMORTIGUADOR, TRAS.IMPALA 94-96;MONROE;2;33135
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;34521;AMORTIGUADOR, TRAS.RAM 2500 4X4 03-10 RAM 4000 4X4 03-10;MONROE;2;34521
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;34522;AMORTIGUADOR, DELT.RAM 2500 4X4 97-08 RAM 4000 4X4 97-08;MONROE;2;34522
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34525;AMORTIGUADOR, DELT.F-250 4X4 11-16 F-350 4X4 05-16;MONROE;1;34525
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34526;AMORTIGUADOR, TRAS.F-250 4X4 11-16 F-350 4X4 05-16;MONROE;1;34526
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34684;AMORTIGUADOR, DELT.F-250 4X2 11-16 F-350 4X2 99-16;MONROE;1;34684
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;G-23149E;AMORTIGUADOR, DELT.F-250 4X2 11-16 F-350 4X2 99-16;GABRIEL;0;34684
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34685;AMORTIGUADOR, TRAS.F-250 4X2 11-16 F-350 4X2 99-15;MONROE;0;34685
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34770;AMORTIGUADOR, TRAS.F-250 4X2 11-16 F-350 4X2 99-15;MONROE;0;34685
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;ASH-23472;AMORTIGUADOR, TRAS.F-250 4X2 11-16 F-350 4X2 99-15;MOTORCRAFT;0;34685
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;G-23152E;AMORTIGUADOR, TRAS.F-350 4X4 00-05;GABRIEL;0;34685
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34687;AMORTIGUADOR, TRAS.F-350 4X4 99-16;MONROE;1;34687
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;ASH-23394;AMORTIGUADOR, TRAS.F-350 4X4 99-16;MOTORCRAFT;1;34687
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34692;AMORTIGUADOR, TRAS.GRAND BLAZER Z71 99-05;MONROE;0;34692
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;37166ST;AMORTIGUADOR, TRAS.GRAND BLAZER Z71 99-05;MONROE;0;34692
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34731;AMORTIGUADOR, TRAS.F-350 4X2 83-97;MONROE;1;34731
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;34750;AMORTIGUADOR, DELT.BLAZER 4X2 91-03 GRAND BLAZER 4X2 92-98 SILVERADO 1500 4X2 91-99 SILVERADO 3500 4X2 92-00;MONROE;0;32300
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;34781;AMORTIGUADOR, TRAS.RAM 2500 4X4 97-02 RAM 4000 4X4 97-02;MONROE;2;34781
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;34782;AMORTIGUADOR, DELT.RAM 2500 4X4 97-08 RAM 4000 4X4 97-08;MONROE;1;34522
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34791;AMORTIGUADOR, DELT.F-450 93-98;MONROE;1;34791
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34793;AMORTIGUADOR, DELT.F-350 4X2 92-97;MONROE;1;34793
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34802;AMORTIGUADOR, TRAS.LUV D-MAX 2.4 4X4 06-08 LUV D-MAX 3.0 3.5 07-13 SAMURAI 80-87 CARIBE 82-93 RANGER 98-11 (CON ESPIRAL);MONROE;2;34802
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;G-22205T;AMORTIGUADOR, TRAS.LUV D-MAX 2.4 4X4 06-08 LUV D-MAX 3.0 3.5 07-13 SAMURAI 80-87 CARIBE 82-93 RANGER 98-11 (CON ESPIRAL);GABRIEL;2;34802
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;34831;AMORTIGUADOR, DELT.BLAZER 4X2 91-03 GRAND BLAZER 4X2 92-98 SILVERADO 1500 4X2 91-99 SILVERADO 3500 4X2 92-00;MONROE;1;32300
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34901;AMORTIGUADOR, TRAS.F-150 4X4 76-79;MONROE;2;34901
AMORTIGUADORES    ;AMORTIGUADOR NORMAL JEEP  ;34904;AMORTIGUADOR, DELT.CJ5 73-81 CJ6 73-75 CJ7 76-81;MONROE;0;34904
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34911;AMORTIGUADOR, TRAS.F-150 4X2 75-79 F-350 4X2 74-79;MONROE;0;34911
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;45722;AMORTIGUADOR, TRAS.F-150 4X2 75-79 F-350 4X2 74-79;GABRIEL;0;34911
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;37089ST;AMORTIGUADOR, TRAS.F-150 4X2 75-79 F-350 4X2 74-79;MONROE;0;34911
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;34960;AMORTIGUADOR, TRAS.C-30 73-86;MONROE;0;34960
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34963;AMORTIGUADOR, TRAS.F-150 4X2 85-96 F-350 4X2 80-91 F-350 4X2 99-15 RANGER 98-11 (CON ESPIRAL);MONROE;1;34963
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;45676;AMORTIGUADOR, TRAS.C-30 73-86;GABRIEL;1;34960
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;34964;AMORTIGUADOR, TRAS.F-150 4X4 90-96 F-350 4X4 85-16 RANGER 98-11 (CON BARRA DE TORSION);MONROE;1;34964
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;ASH-12184;AMORTIGUADOR, TRAS.F-150 4X4 90-96 F-350 4X4 85-16 RANGER 98-11 (CON BARRA DE TORSION);MOTORCRAFT;1;34964
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;35808;AMORTIGUADOR, DELT.CENTURY 83-95 CELEBRITY 83-88;GABRIEL;0;35808
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;G-35808H;AMORTIGUADOR, DELT.CENTURY 83-95 CELEBRITY 83-88;GABRIEL;2;35808
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;GST-047;AMORTIGUADOR, DELT.CENTURY 83-95 CELEBRITY 83-88;ACDELCO;1;35808
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;MP-8008;AMORTIGUADOR, DELT.CENTURY 83-95 CELEBRITY 83-88;BOGE;4;35808
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;35822;AMORTIGUADOR, DELT.FAIRMONT 78-83 GRANADA 81-82 MUSTANG 79-93 ZEPHYR 78-83;GABRIEL;0;35822
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;801828;AMORTIGUADOR, DELT.FAIRMONT 78-83 GRANADA 81-82 MUSTANG 79-93 ZEPHYR 78-83;MONROE;0;35822
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;G-35822;AMORTIGUADOR, DELT.FAIRMONT 78-83 GRANADA 81-82 MUSTANG 79-93 ZEPHYR 78-83;GABRIEL;0;35822
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;MP-8009;AMORTIGUADOR, DELT.FAIRMONT 78-83 GRANADA 81-82 MUSTANG 79-93 ZEPHYR 78-83;BOGE;2;35822
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;44082;AMORTIGUADOR, DELT.COUGAR 81-84 GRANADA 81-85 ZEPHYR 79-82 MUSTANG 81-85 ;GABRIEL;0;44082
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;G-44082;AMORTIGUADOR, DELT.COUGAR 81-84 GRANADA 81-85 ZEPHYR 79-82 MUSTANG 81-85 ;GABRIEL;0;44082
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;44083;AMORTIGUADOR, DELT.CENTURY 83-95 CELEBRITY 83-88;GABRIEL;2;44083
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;45171;AMORTIGUADOR, DELT.CORONET 71-79 DART 65-77;GABRIEL;0;45171
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;45263;AMORTIGUADOR, TRAS.CAPRICE 77-86 IMPALA 77-80 MALIBU 73-84 MONTE CARLO 78-82 NOVA 65-79;GABRIEL;1;45263
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;3041N;AMORTIGUADOR, TRAS.CAPRICE 77-86 IMPALA 77-80 MALIBU 73-84 MONTE CARLO 78-82 NOVA 65-79;MONROE;2;45263
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;45365;AMORTIGUADOR, DELT.CAMARO 70-79 CAPRICE 77-86 IMPALA 77-80 FAIRLANE 57-74 LTD 67-86;GABRIEL;1;45365
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;2105N;AMORTIGUADOR, DELT.CAMARO 70-79 CAPRICE 77-86 IMPALA 77-80 FAIRLANE 57-74 LTD 67-86;MONROE;1;45365
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;33049;AMORTIGUADOR, TRAS.FAIRLANE 65-74 LTD 67-82 RODEO 91-97 GRAND MARQUIS 75-82;MONROE;1;45370
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;45370;AMORTIGUADOR, TRAS.FAIRLANE 65-74 LTD 67-82 RODEO 91-97 GRAND MARQUIS 75-82;GABRIEL;1;45370
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;3049N;AMORTIGUADOR, TRAS.FAIRLANE 65-74 LTD 67-82 RODEO 91-97 GRAND MARQUIS 75-82;MONROE;2;45370
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;45381;AMORTIGUADOR, DELT.F-100 65-79 F-350 65-69;GABRIEL;0;45381
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;45387;AMORTIGUADOR, DELT.MAVERICK 70-77;GABRIEL;0;45387
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;45440;AMORTIGUADOR, TRAS.MAVERICK 70-77;GABRIEL;0;45440
AMORTIGUADORES    ;AMORTIGUADOR NORMAL DODGE  ;45512;AMORTIGUADOR, TRAS.D100 72-78 D200 72-78 D300 72-78;GABRIEL;0;45512
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;45681;AMORTIGUADOR, TRAS.NOVA 75-79;GABRIEL;0;45681
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;46063;AMORTIGUADOR, DELT.LUV 4X2 1.6 97-02;GABRIEL;1;46063
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;46064;AMORTIGUADOR, TRAS.LUV 4X2 Y 4X4 1.6 97-02;GABRIEL;1;46064
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;46066;AMORTIGUADOR, DELT.LUV 4X4 1.6 98-99;GABRIEL;0;46066
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;46068;AMORTIGUADOR, DELT.LUV 4X2 2.3 96-04;GABRIEL;0;46068
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;46076;AMORTIGUADOR, TRAS.LUV 2.3 96-04;GABRIEL;0;46076
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;55924;AMORTIGUADOR, DELT.CORSA 96-06 CHEVY C2 07-09;GABRIEL;2;55924
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;633151;AMORTIGUADOR, DELT.CORSA 96-06 CHEVY C2 07-09;KYB;2;55924
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;19103161;AMORTIGUADOR, DELT.CORSA 96-06 CHEVY C2 07-09;ACDELCO;1;55924
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;92098934;AMORTIGUADOR, DELT.CORSA 96-06 CHEVY C2 07-09;GM;2;55924
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;G-55924;AMORTIGUADOR, DELT.CORSA 96-06 CHEVY C2 07-09;GABRIEL;11;55924
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;MP-8148;AMORTIGUADOR, DELT.CORSA 96-06 CHEVY C2 07-09;BOGE;0;55924
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;66628;AMORTIGUADOR, DELT.KODIAK;MONROE;1;66628
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;69068;AMORTIGUADOR, TRAS.GRAND VITARA JIII 08-09;GABRIEL;0;69068
AMORTIGUADORES    ;AMORTIGUADOR NORMAL CHEV  ;41700-65J00;AMORTIGUADOR, TRAS.GRAND VITARA JIII 08-09;SUZUKI;1;69068
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;69584;AMORTIGUADOR, TRAS.CORSA 96-06 CHEVY C2 07-09;GABRIEL;3;21142E
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;71026;AMORTIGUADOR, DELT.DER.CORSA 10-11 MERIVA 07-08 MONTANA 06-08;MONROE;2;71026
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;GR55026;AMORTIGUADOR, DELT.DER.CORSA 10-11 MERIVA 07-08 MONTANA 06-08;TAIWAN;2;71026
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;MP-8334;AMORTIGUADOR, DELT.DER.CORSA 10-11 MERIVA 07-08 MONTANA 06-08;BOGE;0;71026
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;71027;AMORTIGUADOR, DELT.IZQ.CORSA 10-11 MERIVA 07-08 MONTANA 06-08;MONROE;2;71027
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;GR55027;AMORTIGUADOR, DELT.IZQ.CORSA 10-11 MERIVA 07-08 MONTANA 06-08;TAIWAN;2;71027
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;MP-8335;AMORTIGUADOR, DELT.IZQ.CORSA 10-11 MERIVA 07-08 MONTANA 06-08;BOGE;0;71027
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;332092;AMORTIGUADOR, DELT.DER.WAGON R 00-04 CHERY QQ 06-09 MATIZ 99-02 TICO 96-99;DANAPAC;1;332092
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;332093;AMORTIGUADOR, DELT.IZQ.WAGON R 00-04 CHERY QQ 06-09 MATIZ 99-02 TICO 96-99;DANAPAC;1;332093
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;69464;AMORTIGUADOR, TRAS.FOCUS 01-08;GABRIEL;0;343290
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;343290;AMORTIGUADOR, TRAS.FOCUS 01-08;KYB;0;343290
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;832395;AMORTIGUADOR, TRAS.FOCUS 01-08;BOGE;0;343290
AMORTIGUADORES    ;AMORTIGUADOR NORMAL FORD  ;RAB302;AMORTIGUADOR, TRAS.FOCUS 01-08;MOTORCRAFT;0;343290
AMORTIGUADORES    ;AMORTIGUADOR NORMAL JEEP  ;344078;AMORTIGUADOR, TRAS.JEEP CHEROKEE;KYB;2;344078
AMORTIGUADORES    ;AMORTIGUADOR NORMAL JEEP  ;344088;AMORTIGUADOR, DELT.CHEROKEE XJ 84-01 COMANCHE 86-92 GRAND CHEROKEE ZJ 93-98 GRAND CHEROKEE WJ 99-05 WAGONEER 84-90 WRANGLER 97-06;KYB;2;32252
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA FORD ;344363;AMORTIGUADOR, TRAS.FUSION 07-09 MAZDA 6 04-08;VARIOS;0;G-22218T
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;341244;AMORTIGUADOR, TRAS.CAVALIER 95-01 SUNFIRE 01-03;DANAPAC;2;801281
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;832295;AMORTIGUADOR, TRAS.CAVALIER 95-01 SUNFIRE 01-03;BOGE;2;801281
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;71281ST;AMORTIGUADOR, TRAS.CAVALIER 95-01 SUNFIRE 01-03;MONROE;0;801281
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;G-35848;AMORTIGUADOR, TRAS.CAVALIER 95-01 SUNFIRE 01-03;GABRIEL;0;801281
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;801932;AMORTIGUADOR, DELT.GRAND VITARA 00-08 VITARA 97-01;MONROE;0;801932
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA DODGE ;801964;AMORTIGUADOR, DELT.CARAVAN 95-00 GRAND CARAVAN 95-00 TOWN & COUNTRY 95-00;MONROE;2;801964
AMORTIGUADORES    ;AMORTIGUADOR STRUCTURA CHEV ;334316;AMORTIGUADOR, DELT.CAVALIER 95-01 SUNFIRE 01-03;DANAPAC;1;801973
